Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,346494,Gaetanus simplex,C5,18,0.03125,83.2,6.9231,2145.4,2.7,890.3,6.1636
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,346494,Gaetanus simplex,C6 AF,5,0.03125,83.2,1.9231,2538.8,3.3,1620.9,3.1171
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196770,Calanus marshallae,C3,1,0.125,83.2,0.0962,1498.8,0,214.56,0.0206
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196770,Calanus marshallae,C4,2,0.125,83.2,0.1923,1819.6,10.3,401.35,0.0772
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196770,Calanus marshallae,C5,9,0.125,83.2,0.8654,2714,3.4,1386.94,1.2002
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196770,Calanus marshallae,C6 AF,1,0.125,83.2,0.0962,2820.1,0,1559.08,0.1499
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196771,Calanus pacificus,C5,1,0.125,83.2,0.0962,1749.8,0,354.83,0.0341
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196772,Neocalanus plumchrus,C5,1,0.25,83.2,0.0481,3964.1,0,3630.04,0.1745
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196775,Eucalanus bungii,C4,1,1,83.2,0.0120,3325.4,0,885.94,0.0106
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196775,Eucalanus bungii,C5,1,1,83.2,0.0120,4735.7,0,2663.38,0.0320
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196779,Paraeuchaeta elongata,C6 AF,9,0.25,83.2,0.4327,4631.3,2.3,8634.68,3.7362
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196779,Paraeuchaeta elongata,C2,3,0.125,83.2,0.2885,1334.1,8,154.66,0.0446
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196779,Paraeuchaeta elongata,C4,4,0.125,83.2,0.3846,2663.3,2,1434.71,0.5518
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196779,Paraeuchaeta elongata,C5,43,0.125,83.2,4.1346,3730.9,3.6,4295.67,17.7610
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196783,Metridia okhotensis,C5,107,0.03125,83.2,41.1538,1851.3,5.5,662.73,27.2738
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196784,Metridia pacifica,C4,1,0.125,83.2,0.0962,819.9,0,47.78,0.0046
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196784,Metridia pacifica,C6 AF,28,0.125,83.2,2.6923,1927.5,8.2,676.6,1.8216
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196782,Heterorhabdus tanneri,C5,1,0.125,83.2,0.0962,1711.4,0,426.64,0.0410
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196782,Heterorhabdus tanneri,C6 AF,6,0.125,83.2,0.5769,2625.4,2.1,1625.64,0.9379
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,196782,Heterorhabdus tanneri,C6 AM,5,0.125,83.2,0.4808,2504.1,3.2,1404.62,0.6753
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,104811,Scolecithricella minor,C6 AF,1,0.125,83.2,0.0962,1216,0,175.09,0.0168
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,349800,Candacia columbiae,C4,1,1,83.2,0.0120,1402,0,276.41,0.0033
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,349800,Candacia columbiae,C5,1,1,83.2,0.0120,2069.4,0,877.62,0.0105
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,349800,Candacia columbiae,C6 AF,1,1,83.2,0.0120,3182.6,0,3148.27,0.0378
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,105440,Parasagitta elegans, ,13,1,83.2,0.1563,15559.2,20,6756.08,1.0556
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,105440,Parasagitta elegans, ,17,1,83.2,0.2043,23236,8.9,21579.2,4.4092
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,139178,Clione limacina, ,5,1,83.2,0.0601,13485.4,19.4,91031.12,5.4706
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,140223,Limacina helicina, ,33,0.125,83.2,3.1731,822.3,14.7,152.54,0.4840
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,140223,Limacina helicina, ,6,1,83.2,0.0721,1413.9,14.7,719.6,0.0519
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,254453,Themisto pacifica, ,15,0.125,83.2,1.4423,2462.1,27.9,722.96,1.0427
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,156452,Themisto libellula, ,9,1,83.2,0.1082,16577.3,6.8,106463.95,11.5165
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,428630,Cyphocaris challengeri, ,31,0.03125,83.2,11.9231,2623.6,26.9,559.54,6.6715
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,428630,Cyphocaris challengeri, ,67,0.25,83.2,3.2212,8659.5,15.7,15982.99,51.4837
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,180759,Primno macropa, ,6,0.25,83.2,0.2885,3287.8,38.6,1660.5,0.4790
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,106777,Hippolytidae,Zoea,1,1,83.2,0.0120,2490.4,0,251.71,0.0030
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,1128,Euphausiacea,Furcilia,1,0.125,83.2,0.0962,2195.4,0,121.7,0.0117
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,237873,Thysanoessa longipes,Juvenile,44,0.5,83.2,1.0577,9204.4,7.2,12245.4,12.9519
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,237874,Thysanoessa spinifera,Juvenile,3,1,83.2,0.0361,20890.9,9.4,174590.16,6.2953
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,127482,Halocyprididae, ,84,0.125,83.2,8.0769,1506.8,11.6,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,129715,Tomopteris, ,2,1,83.2,0.0240,4515.8,7.5,940.14,0.0226
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,135418,Dimophyes arctica,Anterior nectophore,2,1,83.2,0.0240,2722.2,9.6,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,257529,Holophryxus alaskensis,Cryptoniscus,2,0.125,83.2,0.1923,1763.9,15.7,179.61,0.0345
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,514245,Pasiphaea pacifica,Juvenile,3,1,83.2,0.0361,16988,68.4,79971.17,2.8836
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,117834,Proboscidactyla flavicirrata, ,1,1,83.2,0.0120,2261.6,0,654.88,0.0079
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,103413,Oikopleura labradoriensis, ,2,1,83.2,0.0240,1456.3,9.5,503.2,0.0121
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,180759,Primno macropa, ,10,1,83.2,0.1202,8082.7,32.5,22095.56,2.6557
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,1035143,Solmundaegina nematophora, ,1,1,83.2,0.0120,8499.4,0,30626.54,0.3681
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,237873,Thysanoessa longipes,Juvenile,7,1,83.2,0.0841,18835.8,3.8,126375.04,10.6325
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,2,20,0,237873,Thysanoessa longipes,AM,2,1,83.2,0.0240,13978.5,6.3,47473.66,1.1412
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,104257,Acartia longiremis,C6 AF,1,0.125,89.5,0.0894,879.5,0,47.54,0.0042
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,104117,Chiridius,C6 AF,2,0.125,89.5,0.1788,2200.4,4.2,1122.46,0.2007
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,346494,Gaetanus simplex,C4,25,0.0625,89.5,4.4693,1627,3.2,333.64,1.4911
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,346494,Gaetanus simplex,C5,10,0.0625,89.5,1.7877,2168.7,3,925.61,1.6547
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,346494,Gaetanus simplex,C6 AF,3,0.0625,89.5,0.5363,2668,4.7,1938.54,1.0397
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196770,Calanus marshallae,C4,7,0.0625,89.5,1.2514,1885.4,7.2,447.29,0.5597
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196770,Calanus marshallae,C5,48,0.0625,89.5,8.5810,2762.1,6.2,1478.54,12.6874
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196770,Calanus marshallae,C6 AF,1,0.0625,89.5,0.1788,3349.3,0,2674.2,0.4781
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196775,Eucalanus bungii,C4,1,0.5,89.5,0.0223,3699.9,0,1235.06,0.0276
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196775,Eucalanus bungii,C5,2,0.5,89.5,0.0447,4924.7,2.4,3011.41,0.1346
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196779,Paraeuchaeta elongata,C6 AF,6,0.25,89.5,0.2682,4627,6.2,8691.41,2.3307
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196779,Paraeuchaeta elongata,C2,4,0.125,89.5,0.3575,1250.5,4.2,124.04,0.0444
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196779,Paraeuchaeta elongata,C3,2,0.125,89.5,0.1788,1827.5,12.7,434.97,0.0778
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196779,Paraeuchaeta elongata,C4,2,0.125,89.5,0.1788,2593.4,1.9,1315.71,0.2352
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196779,Paraeuchaeta elongata,C5,31,0.125,89.5,2.7709,3733.6,4.2,4312.58,11.9500
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196783,Metridia okhotensis,C5,122,0.0625,89.5,21.8101,1891,4.5,705.7,15.3913
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196783,Metridia okhotensis,C6 AF,1,0.125,89.5,0.0894,2545.8,0,1772.48,0.1584
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196784,Metridia pacifica,C5,5,0.0625,89.5,0.8939,1400.1,9,252.88,0.2260
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196784,Metridia pacifica,C6 AF,30,0.0625,89.5,5.3631,1884.7,8.2,631.41,3.3863
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196782,Heterorhabdus tanneri,C6 AF,10,0.125,89.5,0.8939,2686.3,1.8,1745.95,1.5606
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,196782,Heterorhabdus tanneri,C6 AM,14,0.125,89.5,1.2514,2549.5,2.7,1484.83,1.8581
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,349800,Candacia columbiae,C6 AF,3,1,89.5,0.0335,3225.2,5.3,3293.17,0.1104
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,349800,Candacia columbiae,C6 AM,1,1,89.5,0.0112,2802.4,0,2158.25,0.0241
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,105440,Parasagitta elegans, ,17,0.5,89.5,0.3799,17385.3,15.8,9142.3,3.4731
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,105440,Parasagitta elegans, ,45,0.5,89.5,1.0056,23646.7,9.1,22834.47,22.9620
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,139178,Clione limacina, ,12,1,89.5,0.1341,12352.1,32,81219.32,10.8897
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,140223,Limacina helicina, ,16,0.25,89.5,0.7151,744.7,18,117.88,0.0843
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,140223,Limacina helicina, ,4,1,89.5,0.0447,1721,17.3,1281.11,0.0573
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,103367,Oikopleura, ,1,0.5,89.5,0.0223,1807.2,0,860.68,0.0192
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,254453,Themisto pacifica, ,34,0.25,89.5,1.5196,2543.8,27.9,807.26,1.2267
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,254453,Themisto pacifica, ,5,1,89.5,0.0559,6052.8,15,8146.27,0.4551
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,428630,Cyphocaris challengeri, ,77,0.0625,89.5,13.7654,2541.1,15.9,441.28,6.0744
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,428630,Cyphocaris challengeri, ,67,0.25,89.5,2.9944,8680.5,15.7,16050.75,48.0626
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,180759,Primno macropa, ,14,0.25,89.5,0.6257,2436.8,31.3,638.44,0.3995
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,106777,Hippolytidae,Zoea,3,0.5,89.5,0.0670,3873.4,32.7,990.76,0.0664
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,106673,Brachyura,Zoea,1,1,89.5,0.0112,988.7,0,469.61,0.0052
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,148431,Pisinae,Zoea,1,0.5,89.5,0.0223,1114.6,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,1128,Euphausiacea,Calyptopis,1,0.25,89.5,0.0447,2187,0,120.65,0.0054
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,1128,Euphausiacea,Furcilia,16,0.25,89.5,0.7151,2673.6,18.1,197.08,0.1409
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,237851,Euphausia pacifica,Juvenile,2,0.5,89.5,0.0447,8631.6,46.4,11190.63,0.5001
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,237873,Thysanoessa longipes,Juvenile,65,0.5,89.5,1.4525,8685.7,11.1,10388.1,15.0889
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,237874,Thysanoessa spinifera,Juvenile,1,0.5,89.5,0.0223,11554.5,0,26886.96,0.6008
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,237874,Thysanoessa spinifera,Juvenile,8,0.5,89.5,0.1788,19935.3,9.5,151777.88,27.1335
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,237874,Thysanoessa spinifera,AM,2,0.5,89.5,0.0447,17816.7,2.3,104179.3,4.6561
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,127482,Halocyprididae, ,29,0.0625,89.5,5.1844,1539.5,8.3,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,129715,Tomopteris, ,4,1,89.5,0.0447,4993.3,15.6,1269.62,0.0567
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,135418,Dimophyes arctica,Anterior nectophore,7,0.5,89.5,0.1564,2438.3,9.2,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,1371,Siphonophorae,Nectophore,9,0.25,89.5,0.4022,6887.5,19.2,13439.67,5.4059
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,257529,Holophryxus alaskensis,Cryptoniscus,2,0.25,89.5,0.0894,1749.2,21.4,182.13,0.0163
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,514245,Pasiphaea pacifica,Juvenile,9,1,89.5,0.1006,14832.9,43.1,42603.83,4.2842
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,117849,Aglantha digitale, ,3,0.5,89.5,0.0670,3767.9,20,849.05,0.0569
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,117834,Proboscidactyla flavicirrata, ,5,1,89.5,0.0559,2945.9,23.4,1607.77,0.0898
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,117562,Euphysa flammea, ,1,1,89.5,0.0112,2337.3,0,1862.55,0.0208
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,15029,Pandeidae, ,1,1,89.5,0.0112,2680.1,0,1759.23,0.0197
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,117030,Clytia, ,1,1,89.5,0.0112,13429.8,0,29550.57,0.3302
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,103413,Oikopleura labradoriensis, ,4,0.5,89.5,0.0894,1234.5,14,338.07,0.0302
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,180759,Primno macropa, ,5,1,89.5,0.0559,7922.3,27.4,18876.41,1.0545
SKQ202012,Multinet,0.5,Oblique,500,2020-09-07T08:20:02-0800,2020-09-07T08:52:10-0800,-147.8033,60.5352,730,PWS2,3,60,40,1035143,Solmundaegina nematophora, ,3,1,89.5,0.0335,6191.7,20,12910.75,0.4328
